"SITE_ID","VISIT_NO","DATE_COL","YEAR","STATE","AG_ECO9","LAT_DD83","LON_DD83","STRAH_ORD","MMI_BENT","OE_SCORE_OLD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","PROTOCOL","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","REALM","W1H_CROP","XSLOPE_use","XWIDTH_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","QLow_cl","LQLow_cl","LOE_QLow_cl","LOE_Qbkf_cl","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","AG_ECO5","MAST_SY","MSST_SY","MWST_SY","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100"
"OKSS-1405",1,2013-09-17,"2013","OK","SAP",35.98696,-94.91589,6,48.95,1.031969795,1.031969795,0.013,2117.96,16.412,13,307,0.72,2.283,15.28,4.45,1.511,65,17.581,2.4,1.42,"WADEABLE",81.72,57.74565618,28.9015,38.71422071,50.63636364,0.881818182,2.390909091,NA,1485,1.861791759,23.09090909,0.952380952,1.904761905,15.23809524,0.912474666,0.949317093,0.806288878,8,92,0.473742299,13.33333333,0.018181818,0.068181818,0.102272727,0.343181818,0.000298677,46.52406417,1.069518717,0.069318182,0.119318182,0.436363636,0.8375,0.424781829,0.476875,0.690141718,2.227281818,0,2.000004545,0.227277273,"WADEABLE",0,0.09101,35.95,"3 High","Good",-0.09497892,"Medi",-0.179444066,"Good",0.106127252,27.48467773,1.439090649,1.931340649,0.285858881,-0.749476246,-0.413838014,"T",0,9.160997078,0,0,10,10,10,10,61.45,-24.22,-4.07,8.33,"Appalachians",15.47560019,24.60780487,5.252415756,793.6610718,853.1002309,4.861093998,4.577805349,4.220620632,3.834762755,25.47463989,24.93897247,14.07202816,13.68742888,0,0,1215.739136,20.54123244,14.47895701,-3.701481125,41.33023102,363.4127272,4.225957533,378.1413597,9,5,82,0.438298086,0,6.636175134,4.617594477,3.247985358,1.204885338,33.68369636,0.400959151,2.635850783,0.639163793,1.109124678,44.7739392,3.86e-05,0.449766197,0.035717182,0.634420835,0,6.349896396,3.162150083,2.188071344,0.683581847,38.24848657,0.235038394,2.306098403,0.550318937,1.041319628,42.53768334,0,1.800268151,0.140779263,5.12460045,3.435322797
"ORLS-1093",1,2013-08-12,"2013","OR","WMT",45.56444,-123.5731,4,67.3,1.198234577,1.198234577,0,551.89,2.943,4,73.4,0.64,1.979,4.95,0.316,0.183,46,3.407,0,0.01,"WADEABLE",94.13265306,76.94738298,20.08494444,43.38740319,31.94545455,0.890909091,3.709090909,1.1053286,1450,1.985226401,24.4,0.99009901,11.88118812,16.83168317,2.018204556,-0.032978155,-0.183630041,59.5959596,40.4040404,0.460917671,17.82178218,0.009090909,0,0.013636364,0.109090909,0.001518083,60,10.29411765,0.252272727,0.347368421,0.306818182,0.694318182,0.445900387,0.412443182,0.664131367,1.977354545,0,1.977354545,0,"WADEABLE",0,1.091034483,20.50555556,"3 High","Good",-0.032389473,"Medi",-0.147832095,"Poor",-0.443744828,69.04233215,1.839115453,5.402270022,0.732576288,0.41255515,0.514188153,"S",8.007494595,10,7.391304348,8,10,0,10,10,79.25,-61.06,-8.98,10.8,"West",8.822830554,15.49485088,4.198369037,3676.593994,3400.749776,3.422171354,2.774265016,3.288580894,3.031485596,18.35256195,17.65472744,9.981277466,9.322079903,0,0,2949.37147,13.56574333,9.09460372,-0.40985005,48.56930946,567.4599647,4.25410561,2265.318922,25,6,201,0.033077579,0,4.923103154,0.317817562,0.050468883,0.004092072,1.261381074,57.02233589,17.74492754,11.77902813,6.236658142,0.033077579,0,0.545609548,0.040238704,0.219590427,0,9.274611399,0.777202073,0.125832717,0.014803849,3.25684678,40.56007895,33.36540834,5.89439921,2.706637059,0.135701949,0,3.36540834,0.261534666,0.367171355,0.755613126
"ORLS-1095",1,2013-07-29,"2013","OR","WMT",45.2628,-118.3998,4,48.48,0.946914775,0.946914775,0.007,1536.11,0.615,13,150.8,1.6,5.045,9.18,2.672,0.175,76,0.366,0.2,0.63,"WADEABLE",37.41,20.22254717,4.4635,20.74431742,21.29090909,0.736363636,1.145454545,1.159366742,360,0.936609532,58.63636364,21.9047619,25.71428571,30.47619048,1.465611834,-0.529002302,-0.560715344,23,77,0.554512628,2.857142857,0.209090909,0.063636364,0.031818182,0.054545455,0.002560561,13.52941176,0,0,0.201190476,0,0.072727273,0.204416416,0.132727273,0.709801802,2.445920779,0,0.945920779,1.5,"WADEABLE",0,0.475,11.05555556,"3 High","Medi",-0.393808901,"Poor",-1.036645169,"Poor",-0.788142715,11.72638657,1.069164207,0.195613134,-0.708601988,-1.224082386,-0.371028846,"S",10,10,0.869565217,8.5,10,0,10,10,74.21,-105.24,-12.89,-2.14,"West",9.573698237,18.14408859,2.242090443,656.1715088,647.7413201,-1.470751762,-1.548029699,-1.899009347,-1.575453448,19.48657799,19.20782152,7.412566185,7.089678003,0,0,641.6655818,12.92249806,6.830294218,-7.233019198,55.67988499,1324.178318,2.957722909,383.9283443,13,4,112,0.083752275,0,0.301119647,0.04230785,0.001295138,0,0.002806133,61.10440757,0,9.509336868,28.54031442,0.012951383,0,0.044250557,0.357458162,0.024919553,0,0.963194903,0.143016566,0.004333835,0,0.003250377,69.38145335,0,12.21058106,16.60834047,0.015168424,0,0.160351907,0.485389558,0.150782156,0.249542239
"ORLS-1096",1,2013-09-18,"2013","OR","XER",42.04489,-118.4328,3,60.45,1.313289322,1.313289322,0.009,4079.79,14.014,12,448,3.21,16.52,29.75,5.978,0.256,210,11.819,2,1.67,"WADEABLE",12.48,7.31709408,0.162684211,4.661465613,3.509090909,0.527272727,2.063636364,1.080646414,150,1.191575831,53.18181818,9.523809524,24.76190476,40.95238095,2.291288037,-1.099712207,-1.195619402,35.33333333,64.66666667,0.373514873,0,0.106818182,0.118181818,0.009090909,0.254545455,0.007796891,68.18181818,34.75935829,0,0.523684211,0.002272727,0.197727273,0.366029255,0.188977273,0.636369046,1.750040909,0,0.977290909,0.77275,"WADEABLE",0,4.84,1.563157895,"3 High","Good",0.524914406,"Medi",-0.353406265,"Medi",-0.323666428,3.952306508,0.596850618,0.00947374,-2.023478538,-1.331692113,-0.143410184,"S",10,10,0,10,10,10,10,10,87.5,-113.95,-14.37,1.02,"West",8.097206606,17.72204539,2.338939905,235.1717072,411.0244934,-1.419607759,-1.571858348,-1.923722267,-1.415297089,23.4504261,21.86616483,9.412920952,8.256067605,0,0,467.8273423,13.36199973,7.71846664,-6.270370001,69.48919706,1863.227852,2.683358526,196.7165729,8,2,66,0,0,0.006278498,0.000784812,0,0,0,0.043164677,0,1.810562004,97.9665513,0,0,0.026683619,0.14597509,0,0,0.011474469,0.003824823,0,0,0,0.080321285,0,1.728820042,97.49474087,0,0,0.045897877,0.634920635,0.087537965,0.332185886
"ORLS-1097",1,2013-08-14,"2013","OR","WMT",44.79838,-122.4811,3,66.05,1.185280484,1.185280484,0.005,356.62,0.822,4,45.5,0.49,0.867,2.58,0.229,0.046,26,2.869,0.2,0.14,"WADEABLE",98.95,69.00227477,21.89716667,44.47531484,26.3,0.798571429,3.071428571,1.704300109,760,2.129309641,37.42857143,1.333333333,8,17.33333333,1.744305926,0.385003715,NA,27.5,72.5,0.449472611,18.66666667,0,0,0,0.292857143,NA,91.17647059,53.57142857,0.094230769,0.542307692,0.340384615,0.769230769,0.564295593,0.446153846,0.562508203,1.285757143,0,1.285757143,0,"WADEABLE",0,0.603165412,21.43333333,"2 Medi","Good",0.285574834,"Medi",-0.124358375,"Good",-0.052511106,NA,NA,NA,NA,NA,NA,"S",10,10,10,10,10,10,10,10,100,-71.24,-10.4,11.96,"West",8.270269771,15.70733212,4.049378719,2178.545166,2857.410418,2.524502516,1.330424674,2.438103914,1.612711246,17.90872002,17.41160189,9.210536003,8.220947266,0,0,2375.024696,13.62959059,8.471245129,-2.47905013,57.31825332,862.0434793,7.166818143,1822.928222,19,4,160,0.0875476,0,0.458023417,0.062635681,0.045553223,0.010676537,0.030250187,86.46926937,1.205736859,10.03096196,1.29969038,0.083276985,0,0.206768924,0.004270615,0.350044061,0,1.480955645,0.112601586,0.073435817,0.029374327,0.168902379,84.82081661,2.714677372,8.4181925,0.780867522,0.183589543,0,0.812689709,0.017135024,0.258407773,0.363335944
"ORLS-1104",1,2013-07-11,"2013","OR","WMT",45.8587,-117.6355,3,77.32,1.289561455,1.289561455,0.004,847.53,0.833,1,92.3,1.78,3.067,5.9,2.629,0.15,133,2.148,0.6,1.37,"WADEABLE",19.32,10.18007561,1.41365,6.037679823,10.14545455,0.627272727,1.345454545,1.04358143,198,2.026442725,21.09090909,0.952380952,1.904761905,5.714285714,2.229226195,-0.20278347,-0.426971887,67,33,0.312509308,0,0.081818182,0.022727273,0.018181818,0.236363636,0.005082139,88.77005348,58.68983957,0.159090909,0.285227273,0.238636364,1.032954545,0.797776375,0.564829545,0,0,0,0,0,"WADEABLE",0,3.3,6.11,"1 Low","Good",0.129107333,"Good",0.076613567,"Medi",-0.273968422,15.98647422,1.203752692,0.099738352,-1.001137814,-0.961412327,0.090974286,"S",10,10,0,10,10,10,10,10,87.5,-109.35,-14.18,4.09,"West",8.432068077,16.84293721,3.422143212,564.7839355,665.2141215,0.021642894,-0.953168263,-0.113179035,-0.93622303,21.93133354,21.23497689,9.336787224,8.383850129,0,0,637.8048179,14.21387045,7.905251966,-6.045593471,67.63218109,1156.85794,2.869309365,241.7734886,14,4,112,0.000791196,0,0.004747173,0,0,0,0.013450325,76.12171753,0.005538369,16.25669549,7.286911252,0.060922059,0,0.066460428,0.182766178,0.006485084,0,0.006485084,0,0,0,0,80.59014267,0.032425422,11.692607,7.250324254,0.084306096,0,0.168612192,0.168612192,0.276570325,0.501232166
"ORR9-0902",1,2013-08-29,"2013","OR","WMT",45.39535,-122.1494,5,30.7,0.870963482,0.870963482,0.001,408.93,2.715,1,69.9,0.57,2.275,5.6,0.9,0.128,100,7.76,18.5,12.29,"BOATABLE",95.41666667,55.18335873,22.929,30.31720546,38.88181818,0.836363636,8.518181818,NA,1224.767695,2.076689007,NA,0,0.99009901,NA,1.986744357,0.08994465,-0.116812689,60.83333333,39.16666667,31.77349044,NA,0.004545455,0,0.004545455,0.113636364,0.008808333,42.51336898,NA,0.338636364,0.5,0.435227273,0.896590909,0.558609797,0.503465909,0.282618833,0.393959091,0.060609091,0.393959091,0,"BOATABLE",0,0.96341367,30.7,"2 Medi","Medi",-0.482312689,"Good",0.08013136,"Medi",-0.226498814,99.10184554,1.996081742,10.70690771,1.029664059,0.305473581,0.432808694,"T",8.329364865,9.645107345,0,10,0,10,10,10,72.47,-82.36,-11.55,10.08,"West",9.046374071,12.91792447,4.030661248,2325.734863,2766.906751,3.090688944,0.238170015,2.96983552,0.582331692,18.37422752,16.84173964,9.907158852,7.311442499,0,0,2290.154254,11.67356386,7.008913398,-3.952305258,68.04613789,1001.647949,7.410054586,1866.474007,20,5,168,0.174060253,0.762473987,1.87505547,0.316858544,0.171013537,0.03430868,0.031261963,87.21981797,1.311015471,4.716847416,0.34149721,0.511186087,0.012319333,0.378587675,0.109549338,0.412752327,0.041561866,2.906464303,0.333928098,0.180579143,0.032246276,0.10462125,86.8822151,1.360792828,4.34966428,0.21855809,0.050160873,0.01289851,0.85416801,0.099605162,0.330531679,0.355002831
"ORR9-0903",1,2013-07-17,"2013","OR","WMT",44.16795,-122.2497,5,65.7,1.316174958,1.316174958,0.002,518.13,1.496,9,58.4,0.36,1.977,4.48,1.129,0.031,106,1.136,0,0.01,"BOATABLE",115.6626506,31.70722666,45.63375,28.29432662,48.32727273,0.565454545,1.5,NA,2066.571337,2.19535246,NA,0,0,NA,1.543313024,0.652039436,0.429845993,96.15384615,3.846153846,24.46280323,NA,0,0.013636364,0.009090909,0.515909091,0.003236364,76.47058824,NA,0.52625,0.36625,0.6925,1.1475,0.584596291,0.616375,0.588786584,1.431827273,0.090909091,1.431827273,0,"BOATABLE",0,0.356022777,45.39090909,"2 Medi","Good",0.064345993,"Good",0.186241,"Good",0.319866932,70.63509725,1.849020547,18.86071392,1.275558128,0.264169864,0.116381929,"S",10,10,0,10,10,10,10,10,87.5,-88.05,-12.49,11.89,"West",8.705692615,15.56449663,4.026267887,2431.737061,2721.568782,2.289336205,-0.34318465,2.356565475,0.100652235,20.5111084,16.66792114,10.13358593,6.845430408,0,0,2339.560725,12.53759137,6.77693202,-4.47699287,69.75917343,1278.990085,9.052916901,1285.318069,18,4,154,0.396319331,0.450442832,0.736417877,0.038562994,0.009471613,0.001556051,0.006224203,84.43692278,0.106893913,4.115550967,2.573640096,0.022596561,0,0.264663917,0.12570183,0.436450376,0.001289366,1.173967701,0.083164104,0.014827708,0.002578732,0.018695806,90.92931051,0.196628308,3.580569255,0.48931438,0.016117074,0,1.017954421,0.657576637,0.097517693,0.160551849
"ORR9-0904",1,2013-09-26,"2013","OR","WMT",42.41324,-123.158,5,40.67,0.949194171,0.949194171,0.137,886.37,3.04,15,106.4,2.14,3.549,6.56,1.506,0.609,164,2.359,4.7,3.78,"BOATABLE",107.7,28.73968853,52.4556,19.69085164,60.18181818,1.481818182,3.254545455,NA,2097.050196,1.175937355,NA,0,3,NA,1.025964508,0.149972847,-0.227478424,17.17171717,82.82828283,18.2830563,NA,0.027272727,0.072727273,0.018181818,0.127272727,0.012635,76.3368984,NA,0.320454545,0.164285714,0.414772727,1.054545455,0.579945555,0.574545455,0.568635063,1.318222727,0.030304545,1.287918182,0.030304545,"BOATABLE",0,0.066325753,56.38909091,"2 Medi","Medi",-0.592978424,"Good",0.14988421,"Medi",-0.30920899,178.2654255,2.25106712,10.84411062,1.035193939,-0.593157676,0.154594394,"T",7.870558559,10,0,0,0,10,10,10,59.84,-85.91,-11.75,8.12,"West",10.11134298,20.30939019,4.045239951,1015.963684,1239.902354,3.848818064,1.4382864,3.902492285,1.840095388,23.01268196,20.47963609,12.0405674,9.695242312,0,0,1021.930345,16.09965702,9.496279122,-3.182759193,69.09655005,1045.994027,5.550803736,567.9412561,13,1,98,0.43781388,0,1.990553942,1.335678181,0.867257107,0.35864412,0.135208402,60.3631713,1.511110444,21.37067518,3.867369248,6.825404483,0.05091082,0.3086119,0.231359084,0.447856158,0,2.99430901,1.623640584,0.857772384,0.292797304,0.165191879,61.20005656,1.389520567,17.62922553,2.108376242,8.433858444,0.071402481,1.338501962,0.977129997,1.537230234,1.647199868
"ORR9-0908",1,2013-09-24,"2013","OR","WMT",43.31057,-123.2115,5,40.63,1.124503385,1.124503385,0.009,596.11,1.946,11,70.9,0.78,2.066,5.18,1.072,0.086,92,1.661,2.7,0.89,"BOATABLE",167.8333333,70.71287531,92.424,36.82463527,90.99090909,0.990909091,6.63,NA,1920.884197,3.307039177,NA,0,3.333333333,NA,1.50615058,1.800888598,1.447653594,32,68,21.94119281,NA,0.004545455,0,0,0.247727273,0.012565,12.8342246,NA,0.261363636,0.447619048,0.334090909,0.630681818,0.240181256,0.383806818,0.832489818,4.969786364,0,4.909177273,0.060609091,"BOATABLE",0,0.205737428,64.89090909,"3 High","Good",1.082153594,"Good",-0.070637601,"Good",-0.065254289,172.7543149,2.237428904,49.2741007,1.692618707,0.302399231,0.281386876,"T",9.414971171,10,0,10,10,10,10,10,86.77,-90.64,-12.74,11.31,"West",10.67117675,18.64584479,5.212033552,1197.693481,1851.356181,4.70608139,1.479229203,4.536213875,1.880580023,21.62162399,18.84958996,11.97494698,9.019119689,0,0,1541.708996,15.03632213,8.815495341,-2.475132538,61.44320374,1081.870885,6.796156903,979.9793949,16,2,127,0.557548615,0,0.539729591,0.088844148,0.029642602,0.004517499,0.038789143,84.21161973,0.358471914,9.014641437,4.116445509,0.79036713,0.000697145,0.106133342,0.03535919,0.547898711,0,1.360049456,0.224048551,0.057173796,0.005454744,0.12606519,85.71119758,0.665276717,6.142041529,3.437498737,1.124485335,0,0.423045687,0.124853025,0.175368197,0.295095579
"ORR9-0910",1,2013-07-02,"2013","OR","WMT",44.24753,-120.8595,6,41.98,1.222980139,1.222980139,0.013,2245.96,3.957,13,233,4.23,7.999,18.55,2.677,0.296,139,6.82,3.2,6.02,"WADEABLE",78.29,32.00577442,15.36095,32.65537422,24.11818182,0.959090909,1.609090909,1.245230538,673.2,0.575158896,76.18181818,12.38095238,38.0952381,54.28571429,1.271876042,-0.696717147,-0.836555629,31,69,0.417107858,0,0.188636364,0.293181818,0,0.059090909,2.05e-05,45.72192513,0,0.004545455,0.079545455,0.006818182,0.086363636,0.298079413,0.138863636,0.627124332,1.681859091,0.166668182,0.734872727,0.946986364,"WADEABLE",0,0.192889,20.605,"3 High","Poor",-0.923628942,"Poor",-0.909115748,"Poor",-0.601449331,23.87552737,1.377952973,1.629250711,0.211987919,-1.488585578,-0.761110264,"S",6.576018919,10,0,0.9375,0,NA,10,10,53.59,-108.82,-13.89,2.34,"West",9.927820459,20.17047046,2.821548339,258.8387451,345.0519351,0.818907142,-1.754001925,0.806513369,-1.760288819,20.05819321,19.27531551,8.754711151,7.21188011,0,0,388.3445313,14.47012224,6.966021236,-7.328906143,61.68507016,1390.362146,3.73120256,128.5733124,9,3,73,0.221105311,0,0.415282426,0.14052309,0.018132012,0.002428394,6.75e-05,17.3406383,0,73.3379158,5.754849537,0.428760015,0.45892607,0.412813558,1.437569015,0.096980094,0,0.674692456,0.207576304,0.03640227,0.002778799,0,22.93611633,0,63.70212013,5.117807194,0.793902944,0.307705703,1.619484199,4.470439597,0.211594234,0.350992911
"ORR9-0911",1,2013-07-18,"2013","OR","WMT",44.06547,-123.1063,6,21.65,0.612370017,0.612370017,0.006,423.85,0.871,0,47.6,1,1.526,2.79,0.574,0.106,62,0.87,2.1,1.34,"BOATABLE",164.7,72.56421747,175.208,57.55548363,121.7272727,0.74,3.290909091,NA,4030.842102,2.112406509,NA,1.030927835,11.34020619,NA,0.942906831,1.169499678,0.948658835,10.30927835,89.69072165,34.94564883,NA,0.018181818,0.040909091,0.013636364,0.259545455,0.003662273,59.22459893,NA,0.486363636,0.209090909,0.540909091,1.226136364,0.442392538,0.651761364,0.790146421,3.765227273,0.545454545,3.765227273,0,"BOATABLE",0,0.070949721,117.5,"3 High","Good",0.583158835,"Good",0.214786383,"Medi",-0.171080445,121.2911451,2.083829096,36.24242097,1.559217201,-0.042939335,0.002804068,"T",10,10,3.913043478,10,10,10,10,10,92.39,-81.28,-11.15,7.88,"West",10.91639671,18.88029805,4.390388955,1079.622925,1959.98576,4.740915775,2.233722578,4.219491005,2.51179587,20.42270088,18.68558714,11.23069382,9.336034626,0,0,1666.650838,14.93952156,9.225416463,-1.573926906,57.87732189,856.712065,4.564318003,1002.036845,17,2,129,1.462287216,0,1.08211326,0.591711956,0.476932847,0.18847348,0.128366456,75.50834934,1.808322963,10.28139225,3.516320356,3.990297955,0.043275699,0.410354849,0.259552287,0.765208535,0,1.91030612,0.759416071,0.442761412,0.177635541,0.136605592,75.69035905,2.139953153,7.080320951,2.575715339,4.906699104,0.049597967,1.687537636,0.968065426,0.845541762,0.943055259
"ORR9-0912",1,2013-06-26,"2013","OR","WMT",45.48478,-122.9599,5,9.13,0.398263408,0.398263408,0.022,832.19,3.9,18,102.1,1.81,3.286,5.41,0.851,0.508,133,3.074,11.2,3.89,"BOATABLE",228.6,75.17011011,38.0338,99.10563806,15.91,0.689090909,2.01,NA,872.8087689,-0.409649951,NA,0,96.96969697,NA,0.660450461,-1.070100412,-1.368951141,9,91,43.35329749,NA,0,0,0.018181818,0.163636364,0.003807273,85.02673797,NA,0.258333333,0.420238095,0.355952381,1.553571429,0.602155749,0.799107143,0.684220023,2.166761905,0.063495238,0.833361905,1.3334,"BOATABLE",0.6667,0.033797195,16.65272727,"3 High","Poor",-1.734451141,"Good",0.316837726,"Good",0.049655319,13.77009747,1.138937015,6.268625391,0.797172317,-0.177524507,-0.572064019,"T",6.656486486,10,0,0,0,10,10,10,58.32,-66.43,-9.65,10.77,"West",11.80875739,19.69920712,4.341939389,1097.259888,1600.227829,4.834610939,3.713212074,4.42582655,3.526260885,20.27999878,19.15392099,11.46790123,10.42786812,0,0,1393.255316,15.7023789,10.59733743,0.048955631,48.92780749,237.3517132,2.203771813,766.8524451,19,3,142,0.490080442,0,4.174824845,3.230491142,1.938943408,0.659043193,1.025424029,26.03198497,14.54627751,12.70832842,5.579604161,11.8161874,15.72208724,1.164825671,0.839211153,0.537659328,0,4.51170336,2.521900348,0.858864426,0.184936269,1.355735805,16.78748552,22.25677868,8.558980301,2.678099652,15.53140209,15.60926999,5.060023175,3.259327926,3.179402025,1.814215527
"ORR9-0914",1,2013-07-24,"2013","OR","XER",43.77084,-118.049,6,59.23,0.951885434,0.951885434,0.009,1970.06,3.065,21,224,3.65,7.095,18.11,3.942,0.478,278,13.529,12.1,16.39,"BOATABLE",121.8,75.02699851,35.689,36.20497622,41.03636364,0.5,2.11,NA,1722.825825,1.947507397,NA,0,1,NA,1.120454505,0.827052892,0.66764348,63,37,29.72493943,NA,0,0.168181818,0,0.131818182,0,37.70053476,NA,0.028409091,0.5125,0.039772727,0.101136364,0.261659114,0.145511364,0.719750578,2.56825,0,1.712163636,0.856086364,"BOATABLE",0,0.142075823,33.91818182,"3 High","Good",0.58123348,"Poor",-0.625943816,"Good",-0.05104729,30.53976145,1.48486564,8.51337143,0.930101582,-0.075509892,-0.263671091,"S",10,10,0,7.34,0.56936648,10,10,10,72.39,-108.89,-13.42,-1.53,"West",9.085975595,19.71168325,1.614407648,234.0638123,384.8620471,-2.328769207,-3.012828446,-2.891469955,-3.137279289,23.70410538,20.90633444,8.949612617,7.27326925,0,0,417.8642655,14.55155924,7.257655526,-8.638116404,67.74062059,1430.790449,2.39889922,87.93817287,8,2,63,0.222923795,0,0.19002123,0.033402169,0.016187205,0.000842191,0.000399684,17.78499937,0.000114195,63.67638265,16.01576925,0.130982182,0.170679376,0.355761653,1.343666499,0.053964532,0,0.356392451,0.063430575,0.022411058,0.001375408,0,18.00772979,0,62.14117025,13.46330129,0.353560729,0.308091363,1.291669802,3.894993273,0.202924888,0.348571234
"ORRF-0101",1,2013-09-20,"2013","OR","WMT",45.9315795,-123.1638587,NA,28.3,0.718124418,0.718124418,0.019,649.12,7.265,30,103.4,2.64,2.259,8.53,1.364,0.131,80,4.704,2,1.61,"BOATABLE",90.4,102.088494,70.45,58.98544058,32.22727273,0.754545455,1.055454545,NA,1093.706753,2.031816789,NA,2,16,NA,0.801863819,1.22995297,1.10567851,6,94,65.24938118,NA,0.090909091,0,0.009090909,0.215909091,0.000951818,68.31550802,NA,0.229545455,0.1875,0.490909091,0.861363636,0.563601951,0.487613636,0.486390516,0.947004545,0.068181818,0.947004545,0,"BOATABLE",0,0.086715227,28.27272727,"2 Medi","Good",0.74017851,"Good",0.062919432,"Good",0.05263186,11.016966,1.042062009,1.420233926,0.152359883,-0.537229328,-0.500806064,"T",1.906076577,10,0,10,8.860759494,10,10,10,75.96,-63.25,-9.27,10.95,"West",9.946047911,16.7465645,4.361637611,1627.046387,1948.363376,3.133209467,2.886547978,2.885509968,2.793021155,17.21931839,17.39375523,9.266796112,9.286613503,0,0,1670.838533,14.82581451,9.517361938,-0.855955728,50.74837836,372.0062411,3.612747153,1386.954022,21,4,162,0.032748834,0,4.199894284,0.726794291,0.130277159,0.023268908,0.321886563,50.90676924,10.25727943,21.60044125,8.85195229,1.741720865,0.000143635,1.125956611,0.071673982,0.036512601,0,6.349630421,1.239647342,0.211951198,0.041855909,0.820197702,39.39798735,24.80541455,13.32175617,4.741294862,3.628996349,0,5.154510642,0.248463799,0.565955864,0.928301719
"ORRF-0102",1,2013-09-22,"2013","OR","WMT",45.27723527,-123.7643474,NA,52.88,1.247115359,1.247115359,0.01,649.49,4.193,14,91.7,1.42,2.381,6.64,0.471,0.316,45,3.866,1.1,0.01,"BOATABLE",119.0196078,100.9510204,55.34,74.34364934,27.81818182,0.817272727,1.038181818,NA,996.373423,2.418480902,NA,0,3.921568627,NA,1.496287973,0.922192929,0.723882027,37.25490196,62.74509804,62.46336271,NA,0.081818182,0,0,0.218181818,0,76.3368984,NA,0.223863636,0.181818182,0.445454545,0.877272727,0.614050423,0.494772727,0.405415047,0.681845455,0,0.590931818,0.090913636,"BOATABLE",0,0.362108922,24.86363636,"2 Medi","Good",0.358382027,"Good",0.070777132,"Good",0.084024741,29.13838834,1.464465527,4.992128011,0.698285713,0.257676476,0.06842531,"S",6.242854955,10,7.608695652,0,10,0,10,10,67.31,-56.5,-8.71,13.18,"West",9.785834752,15.49701145,5.983327289,3086.365723,3406.454879,5.362728119,3.748688963,5.222881794,3.940328502,16.43716621,17.64246544,10.37336445,10.07858791,0,0,2890.203126,14.53062403,9.744348177,0.019088808,47.49882469,456.6184891,3.749139911,2297.724387,23,6,191,0.264638713,0,3.990412312,0.081783392,0.012859024,0.003600527,2.683163937,55.85548515,28.25770513,5.695004526,1.28333059,1.054954325,0.008486956,0.637036046,0.066352564,0.527015191,0,5.631059165,0.23557126,0.033221588,0.015100722,4.14665821,36.64190148,41.70366344,4.19498052,1.064600888,2.330041376,0,3.134909849,0.336746096,0.188076084,0.333333333
